frequency(Hz)	neutral	distress
181.0	0.6860256947369427	1.5531955807108158
182.0	0.8606519489109528	1.493443869708305
183.0	0.9098213917220784	1.2542110191504874
184.0	0.7606289258621066	1.0455410829592453
185.0	0.694222925368062	1.1638862007163444
186.0	0.6781029461943118	1.1054074462927759
187.0	0.6292137043073389	1.0620871482409615
188.0	0.632324892650747	1.0708298842638144
189.0	0.5620745199775333	0.9381023861969588
190.0	0.60295697395331	1.009545881326686
191.0	0.5936543015205479	1.0543304565235605
192.0	0.5570276473857847	0.9344942330976154
193.0	0.6171631585512729	0.8945747319911435
194.0	0.5989802606093039	0.8840920489116215
195.0	0.6833277394780968	0.8736883767954996
196.0	0.5123322633664854	0.8571603495154285
197.0	0.5648903306210553	0.8354337707445437
198.0	0.5453495378534313	0.8731070435492674
199.0	0.5319272717481649	0.7944259225654562
200.0	0.5754685874675796	0.7978339788864657
201.0	0.5643952847638625	0.8486279705566097
202.0	0.6507479844666268	0.8189012831062222
203.0	0.7740660431510812	0.8177584561473774
204.0	0.737015009950993	0.9463221323728118
205.0	0.5633740516490874	0.9174423778402511
206.0	0.5633619530941659	0.8973149259307607
207.0	0.6587089964998717	0.883074243240554
208.0	0.5579057752342974	0.8337338482836516
209.0	0.6010133416710676	0.8031620542038793
210.0	0.5138796078090667	0.7936115156814467
211.0	0.5195253660691477	0.8168877831686276
212.0	0.4647495306287703	0.8551933465185746
213.0	0.46228026604255035	0.8410695965178704
214.0	0.43252192430031716	0.7928194169037727
215.0	0.47040062233423685	0.7928421973849746
216.0	0.44112520021570467	0.813973258910095
217.0	0.4371632284031252	0.7842029844548094
218.0	0.45580416408291985	0.823710621936784
219.0	0.5082388723693303	0.7746194567110767
220.0	0.5300046257570235	0.7993305899358876
221.0	0.4789309586993499	0.7645051610996292
222.0	0.548719596415537	0.7677972564510492
223.0	0.5058223574055921	0.7903777766903604
224.0	0.5950021765646547	0.8087511625147099
225.0	0.5495473733151499	0.7946556528407451
226.0	0.69861951610483	0.9636510786728923
227.0	0.6821394041719581	0.965297038147073
228.0	0.7659814209476288	0.9711699418676126
229.0	0.7890527061909777	0.993819307236821
230.0	0.6284030702726782	0.8954987659965089
231.0	0.532700039420951	0.8333519337981611
232.0	0.5433085337682722	0.7884975002057575
233.0	0.5522961256118507	0.7303900836072199
234.0	0.41661465879598547	0.7688527605350151
235.0	0.4055209111372859	0.7492861285442299
236.0	0.46331983312602854	0.7093563429717328
237.0	0.43164175389002957	0.7498694434701508
238.0	0.4079871322486301	0.7395915818975656
239.0	0.36147864170962746	0.8065970074404382
240.0	0.38128374100235446	0.7919285506296565
241.0	0.5211258286578163	0.8302918532478891
242.0	0.5387771929561881	0.9885515201883168
243.0	0.44484354120644515	0.9255809413102234
244.0	0.46098620075271596	0.8626400571630105
245.0	0.36648103824120687	0.8126416063883726
246.0	0.367872179656797	0.7908412512765959
247.0	0.3191069180121692	0.7319605897023392
248.0	0.3373597308307787	0.7410119746277938
249.0	0.30367285177138914	0.7425654197980829
-250.0	0.28967067207960384	0.6752673761308744
